,plant_type,plant_name,latitude,longitude,capacity
3359,solar,Raghanesda (Tata) Solar Park,24.5311,71.2815,100
3360,solar,Raichur (Acma) solar farm,16.2077,77.3545,40
3361,solar,Raichur (Hero) solar farm,16.2077,77.3545,29
3362,solar,Raichur (Renew) solar farm,16.2077,77.3545,50
3363,solar,Raichur solar farm,16.2077,77.3545,36
3364,solar,Raigarh solar farm,22.5,83.5,50
3365,solar,Rain Coke solar farm,14.8221,78.2817,33
3366,solar,Rajapalayam (Terralight) solar farm,9.4032,77.5183,54
3367,solar,Rajapalayam (Virescent) solar farm,9.4032,77.5183,54
3368,solar,Rajasthan 5 solar farm,25.1862,75.8589,262
3369,solar,Rajasthan 6 solar farm,25.1862,75.8589,670
3370,solar,Rajasthan 8 solar farm,25.1862,75.8589,300
3371,solar,Rajasthan 9 solar farm,25.1862,75.8589,300
3372,solar,Rajgarh solar farm,23.8717,76.7749,50
3373,solar,Ramagundam (NTPC) I solar farm,17.4086,78.5986,38
3374,solar,Ramagundam (Singareni) solar farm,18.7481,79.5112,30
3375,solar,Ramakoppa solar farm,12.9753,77.7258,20
3376,solar,Ramanathapuram solar farm,9.3666,78.8293,100
3377,solar,Rambler solar farm,31.517,-100.6,200
3378,solar,Ramnagar solar farm,12.9753,77.7258,20
3379,solar,Ramsey solar farm,29.0575,-96.2075,500
3380,solar,Ranchland Solar,36.4726,-76.1541,60
3381,solar,Rancho El Trece PV solar farm,27.694,-105.174,33
3382,solar,Rancho Seco Solar II,38.3468,-121.12,160
3383,solar,Rangareddy solar farm,17.3329,78.3951,30
3384,solar,Ras Al-Khafji Desalination Solar Facility,28.487,48.457,15
3385,solar,Ras El Oued solar farm,28.0,3.0,20
3386,solar,Raventhorpe solar farm,53.5604,-0.5813,38
3387,solar,Rawhide Prairie Solar Hybrid,40.858,-105.016,22
3388,solar,Rawra Kilaj solar farm,27.4037,72.1623,50
3389,solar,Rawra solar farm,27.4037,72.1623,30
3390,solar,Ray-1 solar farm,48.7529,44.1877,25
3391,solar,Rechitsa solar farm,52.0807,29.2398,55
3392,solar,Reckahn Solar Power Plant,52.3446,12.5445,23
3393,solar,Red Horse solar farm,32.136,-110.051,30
3394,solar,Red Horse solar farm,32.2861,-110.088,51
3395,solar,Red Rock solar farm,32.551,-111.289,40
3396,solar,Redsol solar farm,5.0477,100.647,47
3397,solar,Redwood 4 solar farm,35.3142,-118.812,20
3398,solar,Reene Chonan Solar Power Plant,35.3896,140.2587,24
3399,solar,Regulus Solar Project,35.3,-118.852,60
3400,solar,Reisa solar farm,-27.5975,22.9095,75
3401,solar,Rejstrup solar farm,56.5199,9.8487,28
3402,solar,Remington Solar Facility,38.5483,-77.7764,20
3403,solar,Renatos Soma Solar Park,37.771,140.9831,44
3404,solar,Rengy solar farm,47.8109,31.2194,47
3405,solar,Repartición Solar Power Plant,-16.5741,-71.8178,22
3406,solar,Rewa Ultra Mega Solar Power Project,24.4771,81.56,250
3407,solar,Rewa Ultra Mega Solar Power Project,24.4796,81.5613,250
3408,solar,Rewa Ultra Mega Solar Power Project,24.4803,81.5882,250
3409,solar,Riccardo Totta Solar Plant,37.365,-7.665,219
3410,solar,Richland Solar Center,32.638,-83.3789,20
3411,solar,Richmond Spider Solar,38.2471,-77.7862,20
3412,solar,Riene RJ Izumisawa Solar Power Plant,38.7714,141.4861,21
3413,solar,Riene RJ South Kyushu Solar Power Plant,31.3256,130.4748,26
3414,solar,Riene RJ Urushihara Solar Power Plant,38.7892,141.4398,32
3415,solar,Rio Bravo Solar,35.4161,-119.683,20
3416,solar,Rio Bravo Solar,35.4225,-119.629,20
3417,solar,Rio Escondido Solar Park,-27.1561,-70.4979,145
3418,solar,Rion-Des-Landes Solar Power Plant,43.9388,-0.9515,32
3419,solar,Rippey Solar,33.5493,-97.1798,59
3420,solar,Risen Energy solar farm,24.5227,-104.772,117
3421,solar,Risha Solar Plant,31.1667,36.9416,50
3422,solar,River Bend Solar,34.8315,-87.8422,75
3423,solar,Riverhead solar farm,40.923,-72.7645,20
3424,solar,Riverstart Solar Park,40.0462,-85.0451,200
3425,solar,Roadrunner (Clearway) solar farm,31.7928,-106.673,20
3426,solar,Roadrunner (Enel) solar farm,31.2194,-102.192,200
3427,solar,Robins Air Force Base Solar,32.6812,-83.6164,128
3428,solar,Rodeo Solar Center,27.3206,-81.8102,74
3429,solar,Rokunohe Solar Park,40.6557,141.3249,22
3430,solar,Rollingstone solar farm,-19.0031,146.3698,110
3431,solar,Ronneburg solar farm,50.5825,10.4127,20
3432,solar,Roosendaal solar farm,51.5368,4.4571,35
3433,solar,Rosamond One solar farm,34.9,-118.247,20
3434,solar,Rosamond Two solar farm,34.9003,-118.238,20
3435,solar,Rosanky Solar,29.9591,-97.4462,200
3436,solar,Rose And Crown solar farm,52.7121,0.1965,30
3437,solar,Roseland solar farm,31.2426,-97.0541,500
3438,solar,Roserock solar farm,30.9602,-103.307,160
3439,solar,Ross River solar farm,-19.4253,146.7157,128
3440,solar,Roswell Solar,33.4529,-104.461,70
3441,solar,Rothenburg solar farm,51.3561,14.958,20
3442,solar,Route 66 Energy Center solar farm,35.0984,-107.615,50
3443,solar,Royalla solar farm,-35.4897,149.143,20
3444,solar,Rubí Solar Photovoltaic Plant,-17.2582,-71.1934,180
3445,solar,Ruff Solar,35.3206,-81.7634,22
3446,solar,Rugby Run solar farm,-22.1405,147.9188,83
3447,solar,Rugged Solar,32.6861,-116.281,80
3448,solar,Rumorosa Solar Project,32.5246,-116.057,41
3449,solar,Russko-Polyanskaya solar farm,56.0935,73.51,30
3450,solar,Rutherford Farm (Southern Power) solar farm,35.2578,-81.8306,75
3451,solar,Rødby Fjord solar farm,54.8289,11.1373,71
3452,solar,S Maria Di Galeria solar farm,41.9009,12.4548,100
3453,solar,S4 Solar Power Plant,-20.2581,-69.7572,98
3454,solar,SAPP solar farm,14.9457,106.4725,64
3455,solar,SECI 3 solar farm,25.1862,75.8589,300
3456,solar,SECI 4 solar farm,25.1862,75.8589,250
3457,solar,SEPV Mojave West solar farm,35.0229,-118.283,20
3458,solar,SGET Haramachi Minami Mega Solar,37.5813,141.017,36
3459,solar,SGET Hiroshima Mega Solar,34.6358,132.4053,36
3460,solar,SGET Hitachiomiya Mega Solar,36.595,140.3354,21
3461,solar,SGET Kamisu Mega Solar,35.8511,140.7243,21
3462,solar,SGET Katashina Mega Solar,36.7673,139.2555,55
3463,solar,SGET Kisarazu Mega Solar,35.377,140.0717,32
3464,solar,SGET Kushiro Mega Solar,43.0195,144.2964,22
3465,solar,SGET Mikuni Mega Solar Power Plant,36.1668,136.2317,28
3466,solar,SGET Minamisoma Mega Solar,37.5257,141.0121,36
3467,solar,SGET Otawara Mega Solar,36.9196,140.1676,25
3468,solar,SGET Tochigi Mega Solar,36.9196,140.1676,22
3469,solar,SGET Usa Mega Solar,33.5107,131.3712,50
3470,solar,SOL De Omura Minojima Solar Power Plant,32.914,129.912,30
3471,solar,Sabal Palm Solar Center,26.7827,-80.3526,74
3472,solar,Sacasun Solar Power Project,10.5141,123.4255,59
3473,solar,Sadashivpet (ACME) solar farm,17.6167,77.95,50
3474,solar,Sadashivpet (Renew) solar farm,17.542,77.966,24
3475,solar,Sadipalli solar farm,20.2015,83.3035,27
3476,solar,Sadler Solar,36.6867,-77.558,100
3477,solar,Saga Ochi Solar Power Plant,33.3358,130.0102,21
3478,solar,Sage Solar I-III,41.77,-111.06,58
3479,solar,Sahaswan solar farm,28.1119,78.7464,50
3480,solar,Saijo Komatsu Solar Power Station,33.9429,133.1122,34
3481,solar,Saint Solar,32.8663,-111.502,100
3482,solar,Saint-Symphorien solar farm,44.4609,-0.0565,23
3483,solar,Saka Port Mega Solar Park,38.9646,139.823,29
3484,solar,Sakaka Solar,29.727,40.0974,300
3485,solar,Sakal solar farm,15.8561,-16.2241,20
3486,solar,Sakmara solar farm,51.2668,58.471,25
3487,solar,Sakri solar farm,21.0856,74.3529,125
3488,solar,Saku City Mega Solar Power Plant,36.2817,138.3505,30
3489,solar,Salaunes solar farm,44.913,-0.871,73
3490,solar,Salgueiro Solar Park,-8.0855,-39.3534,38
3491,solar,Salgueiro Solar Park,-8.0834,-39.3555,38
3492,solar,Salgueiro Solar Park,-8.0804,-39.3445,38
3493,solar,Salima solar farm,-13.761,34.4213,60
3494,solar,Salsipuedes PV solar farm,22.6196,-100.861,30
3495,solar,Saltillo Aljaval solar farm,25.412,-101.001,112
3496,solar,Salvador PV Solar Project,-26.3106,-69.8674,68
3497,solar,Salvaterra De Magos (Rosseti) Solar Farm,39.4629,-8.1975,30
3498,solar,Samara (Solar Systems) Solar Farm,53.017,49.814,25
3499,solar,Samara (T Plus) solar farm,53.1743,49.2794,30
3500,solar,Samson Solar Energy,33.251,-95.1934,250
3501,solar,Samson Solar Energy,33.4265,-95.3574,250
3502,solar,San Andres Solar Park,-26.8802,-69.5049,50
3503,solar,San Carlos Solar Power Project,10.481,123.4222,23
3504,solar,San Carlos Solar Power Project,10.5161,123.4351,22
3505,solar,San Felipe Tolima Solar Park,5.1275,-74.8981,90
3506,solar,San Fermin Solar Project,18.4055,-65.9077,20
3507,solar,San Fernando Solar Park,3.8132,-73.5499,59
3508,solar,San Floro solar farm,38.847,16.4789,24
3509,solar,San Isabel Solar,37.372,-104.843,30
3510,solar,San Luis Potosí PV solar farm,22.6408,-100.848,39
3511,solar,San Luis Valley Solar Ranch,37.6945,-105.928,35
3512,solar,San Miguel De Allende Solar Photovoltaic Plant,20.6618,-101.305,35
3513,solar,San Pablo Raceway solar farm,34.7238,-118.28,100
3514,solar,San Pedro Solar Photovoltaic Farm,-22.53,-68.77,55
3515,solar,San Pedro Solar Photovoltaic Farm,-22.3217,-68.4627,55
3516,solar,San Serván solar farm,38.7242,-6.5445,138
3517,solar,Sand Fork Solar,32.6123,-99.8208,200
3518,solar,Sandridge Solar,51.3777,-2.0763,50
3519,solar,Sandstone Solar,33.0356,-111.43,45
3520,solar,Sandy Creek Solar Power Plant,30.1031,-85.4104,75
3521,solar,Sanford Solar,43.4569,-70.7803,49
3522,solar,Sanko 72 Country Club solar farm,36.6,138.65,54
3523,solar,Sano Mega-Solar Project,36.9628,139.5913,54
3524,solar,Sano solar farm,36.38,139.61,42
3525,solar,Sant'Alberto solar farm,44.5097,12.1638,25
3526,solar,Sant'Alberto solar farm,44.5101,12.163,28
3527,solar,Santa Fe Solar Power Plant,29.5215,-82.4328,75
3528,solar,Santa María PV solar farm,30.0078,-107.562,182
3529,solar,Santanasol Solar Park,18.331,-70.3712,65
3530,solar,Santarem Solar,39.2767,-8.6507,23
3531,solar,Santhiou Mékhé solar farm,14.4751,-14.453,30
3532,solar,Santiago Arriaga PV Solar Park,21.9086,-101.386,170
3533,solar,Santiz solar farm,41.1718,-5.7862,50
3534,solar,Santos Solar Power Project,6.0839,125.1533,25
3535,solar,Sappony Solar,36.9405,-77.4178,20
3536,solar,Sarabetsu/Tokachi Mega Solar Speedway Power Plant,42.8009,142.8881,21
3537,solar,Saran solar farm,49.8101,72.8722,100
3538,solar,Sarnia Solar,42.9378,-82.3417,80
3539,solar,Satara solar farm,17.9529,74.5873,100
3540,solar,Saturn solar farm,51.0694,61.0105,30
3541,solar,Saujil Photovoltaic Solar Park,-28.162,-66.2212,27
3542,solar,Saurimo Solar,-9.6589,20.3981,27
3543,solar,Scaldia Solar Farm,51.4584,3.71,55
3544,solar,Scatec Mocuba solar farm,-16.8231,37.0318,40
3545,solar,Schichinohe solar farm,40.7337,141.1464,27
3546,solar,Schichinohe solar farm,40.763,141.2167,27
3547,solar,Schichinohe solar farm,40.7714,141.2124,27
3548,solar,Schichinohe solar farm,40.7754,141.2202,27
3549,solar,Schichinohe solar farm,40.8332,140.7022,27
3550,solar,Schornhof Solar,48.636,11.2449,57
3551,solar,Schornhof Solar,48.6387,11.279,22
3552,solar,Schornhof Solar,48.653,11.2762,20
3553,solar,Schornhof Solar,48.6563,11.2822,21
3554,solar,Scott-II Solar,37.5262,-77.9446,20
3555,solar,Scottow Moor - RAF Coltishall solar farm,52.7551,1.3569,32
3556,solar,Scythia-Solar,47.8115,35.0489,33
3557,solar,Seabrook Solar,32.5644,-80.742,72
3558,solar,Searcy Solar Hybrid,35.233,-91.69,100
3559,solar,Sebastopol Solar,-33.8738,151.2096,109
3560,solar,Sedrate Leghzal Solar,33.2741,-0.372,20
3561,solar,Sellaiya Sezhiyanallur solar farm,8.7043,77.739,100
3562,solar,Sellingen solar farm,52.9449,7.0917,41
3563,solar,Sendai Imozawa Solar Power Plant,38.3082,140.7177,30
3564,solar,Sendai Okurayama solar farm,38.256,140.8569,38
3565,solar,Senftenberg Joule solar farm,51.5446,13.9795,70
3566,solar,Senftenberg Saferay solar farm,51.5446,13.9795,39
3567,solar,Seosan (Hyundai) solar farm,36.7937,127.1213,65
3568,solar,Serenissima solar farm,44.945,11.656,48
3569,solar,Serie Saophoan solar farm,13.6304,103.0717,39
3570,solar,Sermsang solar farm,15.0265,100.8089,40
3571,solar,Serra Do Mel Solar Plant,-5.1218,-37.0209,210
3572,solar,Sertão Solar Barreiras Complex,-12.144,-44.9967,117
3573,solar,Sertão solar farm,-8.5504,-42.2927,30
3574,solar,Sethupuram solar farm,9.5905,77.9523,100
3575,solar,Setouchi Kirei Mega Solar Power Plant,34.643,134.159,235
3576,solar,Seville solar farm,33.1101,-116.006,30
3577,solar,Seville solar farm,33.1125,-116.014,20
3578,solar,Shaanxi Baishui Dingxin solar farm,35.1774,109.5912,20
3579,solar,Shaanxi Baishui Xindahang solar farm,35.1774,109.5912,20
3580,solar,Shaanxi Baishui Zhongdi solar farm,35.1785,109.5876,20
3581,solar,Shaanxi Chengcheng Anlizhen Changsheng solar farm,35.2223,109.8486,20
3582,solar,Shaanxi Chunhua Chunhua solar farm,34.8009,108.5756,20
3583,solar,Shaanxi Dali Guoneng solar farm,34.7925,109.9383,20
3584,solar,Shaanxi Dali Xuzhuang Cecep solar farm,34.7925,109.9383,22
3585,solar,Shaanxi Dingbian Huahui solar farm,37.5806,107.5971,50
3586,solar,Shaanxi Dingbian Huanghe 50MW solar farm,37.5374,107.6308,50
3587,solar,Shaanxi Dingbian Huanghe solar farm,37.5138,107.8063,50
3588,solar,Shaanxi Dingbian Huayang Jiahe solar farm,37.7683,107.6354,30
3589,solar,Shaanxi Dingbian Jingyang solar farm,37.5374,107.6308,30
3590,solar,Shaanxi Dingbian Wanheshun solar farm,37.5374,107.6308,30
3591,solar,Shaanxi Dingbian Xiongfeng solar farm,37.5138,107.8063,30
3592,solar,Shaanxi Dingbian Yueliangwan Huaneng solar farm,37.5171,108.0573,60
3593,solar,Shaanxi Dingbian Zhengxin solar farm,37.5374,107.6308,100
3594,solar,Shaanxi Dingbian Zhixinda solar farm,37.5374,107.6308,50
3595,solar,Shaanxi Dingbian Zhuanjingzhen solar farm,37.5138,107.8063,50
3596,solar,Shaanxi Fengxiang Fengming solar farm,34.5233,107.392,20
3597,solar,Shaanxi Fuping Yaosheng solar farm,34.7738,109.3108,50
3598,solar,Shaanxi Hengshan Jiangshan solar farm,37.958,109.2923,30
3599,solar,Shaanxi Heyang Guihua solar farm,35.2358,110.1408,50
3600,solar,Shaanxi Heyang Lujing Guihua solar farm,35.2358,110.1408,50
3601,solar,Shaanxi Huanglong Dongze solar farm,35.5845,109.8402,20
3602,solar,Shaanxi Huanglong Longji solar farm,35.5842,109.8399,30
3603,solar,Shaanxi Huanglong Longrun solar farm,35.5843,109.8402,50
3604,solar,Shaanxi Jingbian Cecep solar farm,37.5307,108.9163,30
3605,solar,Shaanxi Jingbian Jingbian solar farm,37.5307,108.9163,45
3606,solar,Shaanxi Jingbian Shangqianjing solar farm,37.6251,108.9149,38
3607,solar,Shaanxi Jingbian Shunfeng solar farm,37.5307,108.9163,40
3608,solar,Shaanxi Jingbian Yangqiaopan Dongtou solar farm,37.6274,108.9939,50
3609,solar,Shaanxi Linyou Changsheng solar farm,34.6796,107.7887,20
3610,solar,Shaanxi Longxian Yaolingzi solar farm,34.9136,106.851,20
3611,solar,Shaanxi Luonan Weidong Zhongtian Jiayang solar farm,34.0836,110.0286,20
3612,solar,Shaanxi Province Baishui Guxi Datang solar farm,35.1647,109.7032,99
3613,solar,Shaanxi Province Chunhua Shiliyuan solar farm,34.8951,108.4848,100
3614,solar,Shaanxi Province Dingbian Angli solar farm,37.5462,107.784,100
3615,solar,Shaanxi Province Dingbian Clean Energy solar farm,37.6544,107.6037,50
3616,solar,Shaanxi Province Dingbian County Zhenbian solar farm,37.547,107.6823,50
3617,solar,Shaanxi Province Dingbian Fengwan solar farm,37.6299,107.5046,300
3618,solar,Shaanxi Province Dingbian Gaoheng solar farm,37.727,107.8634,50
3619,solar,Shaanxi Province Dingbian Guangneng solar farm,37.6544,107.6037,50
3620,solar,Shaanxi Province Dingbian Huanghe solar farm,37.6473,107.6004,50
3621,solar,Shaanxi Province Dingbian Topray Grid-Connected solar farm,37.7239,107.5871,50
3622,solar,Shaanxi Province Dingbian Topray solar farm,37.7442,107.6832,110
3623,solar,Shaanxi Province Dingbian Wochi Unsubsidized solar farm,37.6268,107.4982,100
3624,solar,Shaanxi Province Dingbian solar farm,37.5471,107.6571,50
3625,solar,Shaanxi Province Dongkeng Yidangwan Huaneng solar farm,37.6421,108.6302,100
3626,solar,Shaanxi Province Hengshan Jinghe solar farm,37.6279,109.2133,50
3627,solar,Shaanxi Province Jingbian Zhiguang solar farm,37.6184,108.8838,50
3628,solar,Shaanxi Province Shenmu Jingdeng solar farm,38.7299,110.1339,100
3629,solar,Shaanxi Province Shenmu Yushen solar farm,38.6564,110.0531,200
3630,solar,Shaanxi Province Shenmu Zixu solar farm,38.6721,110.3382,50
3631,solar,"Shaanxi Province Tongchuan ""Front Runner"" Trina solar farm",35.3862,109.3893,250
3632,solar,"Shaanxi Province Tongchuan ""Front Runner"" Yijun County solar farm",35.1596,109.1129,250
3633,solar,Shaanxi Province Tongchuan Yaozhou District Agriculture solar farm,34.9467,108.978,50
3634,solar,"Shaanxi Province Weinan ""Front Runner"" Caozhuangcun solar farm",35.2079,109.9634,100
3635,solar,"Shaanxi Province Weinan ""Front Runner"" Hejiazhuang solar farm",35.1172,110.0448,100
3636,solar,"Shaanxi Province Weinan ""Front Runner"" Jinyuzhen solar farm",35.3419,110.0085,100
3637,solar,"Shaanxi Province Weinan ""Front Runner"" Leijiawa solar farm",35.1438,109.9773,100
3638,solar,"Shaanxi Province Weinan ""Front Runner"" Zhangjiahe solar farm",35.2407,110.008,100
3639,solar,Shaanxi Province Weinan Heyang County Guihua solar farm,35.0851,110.0416,50
3640,solar,Shaanxi Province Weinan Heyang County Zhiyuan solar farm,35.1607,110.0405,50
3641,solar,Shaanxi Province Wolong Guoneng solar farm,34.2556,108.9725,50
3642,solar,Shaanxi Province Xianyang Yongshou CGN solar farm,34.6868,108.1372,200
3643,solar,Shaanxi Province Yuyang Aoteng solar farm,38.3099,109.4058,50
3644,solar,Shaanxi Province Yuyang District Shenshupan solar farm,38.4696,109.9862,50
3645,solar,Shaanxi Province Yuyang Huaneng Unsubsidized solar farm,38.45,109.9547,300
3646,solar,Shaanxi Province Yuyang Jiangshan Yongchen solar farm,38.8032,109.6794,300
3647,solar,Shaanxi Province Yuyang Kuangda solar farm,38.5143,109.8678,50
3648,solar,Shaanxi Province Yuyang Xinjing solar farm,38.2466,109.3926,50
3649,solar,"Shaanxi Province Yuyang Yuneng ""Unsubsidized "" solar farm",38.648,109.9784,300
3650,solar,Shaanxi Qianyang Caobizhen Baoyuan solar farm,34.7512,107.0273,20
3651,solar,Shaanxi Qishan Caijiapo Changxing solar farm,34.3228,107.5985,20
3652,solar,Shaanxi Qishan Changneng solar farm,34.3126,107.6184,20
3653,solar,Shaanxi Shenmu Changyi solar farm,38.6721,110.3382,20
3654,solar,Shaanxi Shenmu Chunhua solar farm,38.6721,110.3382,20
3655,solar,Shaanxi Shenmu Deyu solar farm,38.8421,110.4981,20
3656,solar,Shaanxi Shenmu Dongtou solar farm,38.6721,110.3382,20
3657,solar,Shaanxi Shenmu Guangneng Technology solar farm,38.6721,110.3382,20
3658,solar,Shaanxi Shenmu Guotai Distributed solar farm,38.7829,110.1922,20
3659,solar,Shaanxi Shenmu Jiajialiang Guohua solar farm,38.8425,110.498,50
3660,solar,Shaanxi Shenmu Jiaming solar farm,38.8421,110.4981,50
3661,solar,Shaanxi Shenmu Jingdeng solar farm,38.6721,110.3382,50
3662,solar,Shaanxi Shenmu Jingpu Distributed solar farm,38.8421,110.4981,20
3663,solar,Shaanxi Shenmu Jingpu solar farm,38.6721,110.3382,50
3664,solar,Shaanxi Shenmu Jinjie Jingfu solar farm,38.7216,110.1493,50
3665,solar,Shaanxi Shenmu Jinjie Pingyuan solar farm,38.7216,110.1493,50
3666,solar,Shaanxi Shenmu Jinluyuan solar farm,38.6721,110.3382,20
3667,solar,Shaanxi Shenmu Lvyuan solar farm,38.6721,110.3382,20
3668,solar,Shaanxi Shenmu Pingxi solar farm,38.6721,110.3382,20
3669,solar,Shaanxi Shenmu Putian solar farm,38.8421,110.4981,50
3670,solar,Shaanxi Shenmu Shunli solar farm,38.5522,110.2989,40
3671,solar,Shaanxi Shenmu Tengcheng solar farm,39.1904,110.2569,20
3672,solar,Shaanxi Shenmu Tianrun solar farm,39.1904,110.2569,20
3673,solar,Shaanxi Shenmu Yuanhang solar farm,38.6721,110.3382,30
3674,solar,Shaanxi Shenmu Zhongji Lvyuan solar farm,39.1278,109.9974,20
3675,solar,Shaanxi Shenmu Zhongjiu solar farm,38.6721,110.3382,30
3676,solar,"Shaanxi Tongchuan ""Front Runner"" Tianxing solar farm",35.399,109.1169,250
3677,solar,"Shaanxi Tongchuan ""Front Runner"" Xiaguang solar farm",35.399,109.1169,250
3678,solar,Shaanxi Tongchuan Yaozhou Zhongguang solar farm,34.9114,108.9817,50
3679,solar,Shaanxi Tongchuan Yintai Juguang solar farm,35.1148,109.0993,30
3680,solar,Shaanxi Tuori Chengcheng solar farm,35.1901,109.9318,20
3681,solar,"Shaanxi Weinan ""Front Runner Chengcheng Caozhuang solar farm",35.2032,109.9692,100
3682,solar,"Shaanxi Weinan ""Front Runner Chengcheng Zhuangtouzhen solar farm",35.1378,109.9738,100
